Water Quality Data from PISCES 2 located at the Slave River at Fitzgerald ,,,,,,,,,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/21/2012 12:13:00,1.0,14.74,220,8.16,741.1,9.17,90.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/21/2012 14:13:00,1.0,14.67,220,8.15,713.4,9.16,90.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/21/2012 16:13:00,1.0,14.64,220,8.18,697.9,9.18,90.4,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/21/2012 18:13:00,1.0,14.67,220,8.11,686.6,9.19,90.5,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/21/2012 20:13:00,1.0,14.80,220,8.10,664.7,9.17,90.6,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/21/2012 22:13:00,1.0,15.07,219,8.04,647.2,9.19,91.3,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,06/22/2012 00:13:00,1.0,15.46,219,7.98,623.9,9.10,91.2,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/20/2012 20:13:00,1.0,,189,,57.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/20/2012 22:13:00,1.0,,187,,56.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 00:13:00,1.0,,187,,56.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 02:13:00,1.0,,187,,55.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 04:13:00,1.0,,187,,54.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 06:13:00,1.0,,187,,51.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 08:13:00,1.0,,186,,52.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 10:13:00,1.0,,188,,53.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 12:13:00,1.0,,214,,54.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 14:13:00,1.0,,216,,55.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 16:13:00,1.0,,217,,53.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 18:13:00,1.0,,218,,51.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 20:13:00,1.0,,219,,52.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/21/2012 22:13:00,1.0,,218,,50.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 00:13:00,1.0,,218,,51.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 02:13:00,1.0,,217,,50.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 04:13:00,1.0,,218,,49.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 06:13:00,1.0,,217,,50.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 08:13:00,1.0,,217,,51.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 10:13:00,1.0,,218,,53.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 12:13:00,1.0,,218,,51.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 14:13:00,1.0,,219,,51.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 16:13:00,1.0,,220,,51.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 18:13:00,1.0,,221,,52.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 20:13:00,1.0,,222,,51.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/22/2012 22:13:00,1.0,,222,,54.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 00:13:00,1.0,,224,,52.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 02:13:00,1.0,,225,,53.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 04:13:00,1.0,,226,,53.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 06:13:00,1.0,,226,,52.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 08:13:00,1.0,,226,,53.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 10:13:00,1.0,,227,,55.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 12:13:00,1.0,,227,,54.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 14:13:00,1.0,,228,,55.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 16:13:00,1.0,,229,,55.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 18:13:00,1.0,,229,,55.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 20:13:00,1.0,,229,,52.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/23/2012 22:13:00,1.0,,228,,52.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 00:13:00,1.0,,228,,54.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 02:13:00,1.0,,228,,51.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 04:13:00,1.0,,229,,53.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 06:13:00,1.0,,230,,52.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 08:13:00,1.0,,232,,51.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 10:13:00,1.0,,233,,53.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 12:13:00,1.0,,233,,53.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 14:13:00,1.0,,233,,54.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 16:13:00,1.0,,232,,54.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 18:13:00,1.0,,233,,51.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 20:13:00,1.0,,233,,54.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/24/2012 22:13:00,1.0,,233,,53.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 00:13:00,1.0,,234,,55.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 02:13:00,1.0,,235,,56.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 04:13:00,1.0,,236,,57.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 06:13:00,1.0,,237,,61.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 08:13:00,1.0,,238,,63.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 10:13:00,1.0,,239,,67.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 12:13:00,1.0,,240,,72.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 14:13:00,1.0,,240,,79.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 16:13:00,1.0,,240,,82.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 18:13:00,1.0,,240,,85.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 20:13:00,1.0,,239,,85.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/25/2012 22:13:00,1.0,,238,,82.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 00:13:00,1.0,,237,,80.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 02:13:00,1.0,,235,,78.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 04:13:00,1.0,,233,,72.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 06:13:00,1.0,,231,,68.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 08:13:00,1.0,,227,,66.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 10:13:00,1.0,,226,,60.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 12:13:00,1.0,,224,,59.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 14:13:00,1.0,,222,,56.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 16:13:00,1.0,,220,,53.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 18:13:00,1.0,,216,,54.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 20:13:00,1.0,,213,,53.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/26/2012 22:13:00,1.0,,212,,53.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 00:13:00,1.0,,211,,51.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 02:13:00,1.0,,210,,52.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 04:13:00,1.0,,209,,51.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 06:13:00,1.0,,208,,59.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 08:13:00,1.0,,206,,48.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 10:13:00,1.0,,206,,47.3,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 12:13:00,1.0,,205,,44.2,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 14:13:00,1.0,,203,,46.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 16:13:00,1.0,,202,,43.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 18:13:00,1.0,,201,,43.0,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 20:13:00,1.0,,200,,42.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/27/2012 22:13:00,1.0,,199,,42.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 00:13:00,1.0,,198,,43.6,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 02:13:00,1.0,,197,,40.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 04:13:00,1.0,,197,,39.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 06:13:00,1.0,,196,,40.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 08:13:00,1.0,,195,,38.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 10:13:00,1.0,,195,,39.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 12:13:00,1.0,,194,,39.4,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 14:13:00,1.0,,192,,37.8,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 16:13:00,1.0,,190,,38.7,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 18:13:00,1.0,,189,,35.9,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 20:13:00,1.0,,190,,38.1,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/28/2012 22:13:00,1.0,,190,,35.5,,,,,,,,,
Slave River at Fitzgerald - Long Term Monitoring Station (1960-1967: 1989-onwards); equivalent to M11A for Oil Sands,59.86917,-111.58583,08/29/2012 00:13:00,1.0,,190,,37.1,,,,,,,,,
